숙소id,지하철id,도보거리(m)
1223121524988333841,D30,783
1226793157066719945,625,185
1226804576164978828,S03,500
1226812479353670317,B10,96
1226819691395177235,F01,6328
1226822606875887766,632,532
1226899584080273038,246,1430
1226906785020333029,J31,640
1226985080764794321,J30,493
1227011006426506312,A16,17
1227311058043740187,A53,616
1223189346800417421,S01,185
1223195720648219047,S03,410
1223219340695988918,S03,410
1223221380208595577,B04,195
1223222988707279431,S03,241
1217386314089542044,A28,560
1217394271595088216,D21,205
1217429430116095120,A27,378
1217437532742323475,A27,407
1217501306123181903,901,162
1217502258688003358,901,162
1217502811846938429,901,162
1217503067963212405,901,162
1223224171657956620,S03,565
1223325139649690258,F16,242
1223327845813883484,L05,128
1227420009397765852,L08,406
1227420261419374585,L08,406
1227524153620436301,253,727
1227727207761043237,F23,348
1227818000807916145,L10,355
1228208636927429868,135,439
1217657027463550966,F01,1619
1217677941637752924,L19,474
1217745573483593183,242,245
1217932701715838628,721,875
1217938964570924766,A25,254
1218036824082270852,630,59
1218036870155600991,630,59
1223365066145591672,L12,513
1223778708547663301,R03,900
1228208840794867363,134,517
1228208873942226530,134,517
1228209041418823286,134,585
1228209227100908495,135,422
1228209499513589730,134,380
1228209537665417176,135,448
1228219156600528452,A60,1982
1223873298455113347,D14,54
1223908931949225892,L08,762
1218109174586796300,A49,417
1218127598324156328,A25,428
1218133204010939684,G05,5112
1218143744891084758,701,1019
1218149139595159967,F03,2877
1218187857380288354,G26,748
1218284328178874456,G26,748
1224070827522419491,D22,185
1224072616282673348,D22,149
1224073554655958276,D22,376
1224074648512628836,D22,407
1224075612952225334,D22,383
1224076540419059623,D22,694
1228345176676845327,633,288
1228359645034743662,A27,981
1228504657201317846,724,341
1228535553011702685,S29,4112
1228565276593542354,724,341
1228568404001669036,A12,222
1228572518384548374,724,341
1224079069637556316,D22,252
1218439205588842717,A49,453
1218692786582615835,R34,106
1218791045034994904,123,270
1218791392477263589,123,340
1230800439159310475,623,858
1231135197361698767,A27,1133
1231144645173836006,701,3102
1231269602290601306,D35,516
1224117475056038174,A57,742
1224234711493434544,R27,329
1224383436224814398,J17,496
1228576821149395610,F07,5613
1228599179307348312,G26,67
1228964974938045346,A46,734
1228989876364419183,R30,928
1229023902731509556,R17,262
1229047776128463972,L03,332
1229173157354393413,R20,160
1229178980884808089,R20,135
1224416899415264230,J17,323
1224701359485705064,H11,7580
1224933353394487480,A27,315
1225482382890787487,624,684
1231278871716422945,L15,2257
1231813822543642860,D03,196
1231928660362309154,252,1487
1231957944915161552,714,390
1231995208523823326,A48,407
1232143141342015494,607,780
1232163018849381391,A59,89
1232165228974075906,607,992
1232501562663810691,723,1161
1232521814491370029,M16,590
1225491538755543141,122,582
1229182096342551645,G05,5233
1229523606564646669,632,601
1229657495609120588,A33,205
1229669742898309870,L08,363
1229670048587573999,Q05,359
1229772502643630464,B18,397
1229818908920654651,503,579
1225499106662965922,122,372
1237094641902152706,G33,799
1237100764139053201,A28,596
1237138206798698945,413,142
1237531266602752132,Q05,423
1237699083346080548,G08,1218
1237716908695660523,R23,179
1232581865724727224,L08,342
1232599503843799747,250,443
1232695767588000628,A27,354
1232728276466806205,D26,513
1232732872159054205,M04,425
1232800963475699454,A27,609
1232815754802641772,G33,533
1232821948424238577,246,916
1232863059744383368,S03,280
1232867486321886554,A15,340
1237717005881741151,R23,179
1229887426591375584,D27,209
1230157735855856971,J29,446
1230393548626498362,A10,227
1230413477536936223,607,2332
1230433383851013524,A63,231
1230456467253112427,F01,6848
1230464737360638283,A28,490
1230580157204357701,628,516
1230687238569474464,R42,596
1230779489579019010,624,599
1237717109706768815,R23,179
1237717109925539462,R23,179
1237794099370330947,F15,256
1237831424957816643,118,169
1237845000378373649,F02,496
1237893377105897865,630,619
1232894051628173440,A15,403
1232908276400918208,A15,168
1232916502749090159,A15,342
1232921272429417066,A15,405
1232921678813330437,G18,244
1232950687599154027,M08,962
1233214287379071861,712,1196
1233309290292582813,250,681
1237951547965118352,L08,439
1237994099610950743,F03,856
1243407948732318297,D31,775
1243416180933866042,A50,392
1243439250383188600,L11,286
1243439296025850039,A43,493
1243476091823121246,H10,849
1243539702549842669,225,297
1243589400344031947,247,1960
1243613478682097482,723,312
1243635476218013219,A27,327
1238331353606952943,R32,537
1238331693437400297,R32,537
1238401183990907902,G28,325
1238507870748166391,A47,729
1233319156706823895,250,263
1233319874863533924,L06,170
1233326596009922628,250,443
1233328623909953623,250,475
1233332599257101768,250,343
1233340604762036378,250,510
1233355840337744276,L12,241
1233457958842441455,A15,416
1233462337347072021,A27,378
1233462719021008458,A15,199
1233474101391079709,A15,190
1233479243095410571,A15,406
1238533278398374867,621,434
1238545750632884261,R39,755
1238576818025767122,H11,318
1238724380621296610,245,319
1243734903294281202,139,551
1243997709406510035,133,266
1244007458259952492,247,1644
1244025171453617668,D22,370
1244077967367254733,F16,244
1244098550844777484,H03,2631
1244129048202280762,M16,648
1244144325025062589,A14,286
1244147868043244964,A14,388
1238744170136593900,244,259
1239075154633998807,R21,363
1239161290493617093,R18,268
1239165143018334568,R17,201
1239165783186837235,F01,4948
1244159815865781466,D16,410
1244159884004281532,D16,410
1244162205661898758,134,257
1244162477105434699,D15,306
1244163083306831392,134,257
1244163261050221471,Q03,277
1239167862033952950,A17,303
1233550549684575733,F01,1621
1233585573686363899,D32,638
1233741840559332037,D09,686
1233970831850160914,A25,51
1234061754979115773,A27,378
1234105027643190339,L05,370
1234123060353875436,A16,289
1234175613083137758,A02,153
1234209733802234379,Q03,392
1239170788895555224,110,270
1239344245537554608,R28,480
1239358310773949092,632,67
1239370492697136449,F01,3075
1239374670682339156,J31,370
1239414671424190461,R13,473
1244163327486284104,632,257
1244167203417941890,Q03,226
1244172360761770239,F14,753
1244172937099805760,129,162
1244202479863579716,251,413
1244242128845640429,H10,826
1244250404861933619,130,202
1244250558089359943,130,205
1239422928791950948,629,180
1239425515849164865,415,264
1234329085499860302,L29,951
1234343699153118755,F01,1999
1234370192919720687,A50,285
1234371026530565179,A50,444
1234422817745850130,F01,3491
1234465798811057658,A25,589
1234694640935764120,M04,444
1234737114054544276,D09,1137
1234762276793313957,624,60
1239781634809396041,R11,708
1240067700548682182,M11,1067
1240092111834979846,A27,658
1244315762211523437,R18,279
1244325659318422349,R17,186
1244401509492552499,123,183
1244409531177023866,A10,196
1244411990744785743,R05,58
1244532200052395431,Q05,607
1244885664283966764,A27,378
1244896024095954335,A27,378
1244904404079639814,123,167
1240614215523695965,626,397
1240662626849425984,G29,343
1240781192769856007,M11,1075
1240902102261861994,G05,5257
1234858259431720177,701,3091
1234871801934577004,L08,851
1234873681397884004,902,369
1234877711816338777,L08,821
1234888929469835175,L29,1176
1234988439710147245,R04,1039
1235012082648629899,632,256
1235136988029309543,137,156
1235412119913701151,A28,228
1235717649151249045,G09,1508
1240907389087561186,G05,5586
1241073818947566837,G05,5647
1241089095491325338,G05,5642
1244904829341716761,123,167
1244924585626295916,132,248
1244930737046076168,M19,218
1244931205585338425,L01,596
1244937341611765919,M10,317
1244988330818654502,129,238
1245050972909588383,G06,333
1245053821067166654,G26,333
1245074983422827345,H06,299
1241258879158850539,G32,1106
1241285636941190175,204,669
1241470878700755751,104,818
1241539695216902236,108,389
1236158450250691279,J30,335
1236186462408809498,A12,318
1236397454655676112,A28,274
1236476356945693101,L20,641
1236543137465968084,S30,682
1236545710562306407,G29,399
1237082867457012401,Q05,640
1247928234767699938,J30,739
1247931213162783289,J30,704
1247932278114122984,J30,720
1241629765839746006,D29,667
1241669919430658505,A48,795
1241917069399816763,126,94
1241918143091745981,126,173
1241968742982202541,J31,486
1242103807595845047,F15,350
1245097254558133719,M19,218
1245103923139096855,M19,24
1245148474416526150,M19,236
1245603696489176717,L13,255
1245656021841386552,F01,4854
1245904390168923183,A21,464
1245995490957597198,A27,348
1246333806730901018,F01,2851
1246477580102196956,715,1949
1246746701180152888,122,484
1242163385364930816,D05,1265
1242207256270289189,L05,326
1242207711854330557,L05,326
1242258674913144403,F01,4492
1247933073835931310,J29,473
1248159401384477563,115,212
1248190326319487839,210,186
1248365350794545418,B21,668
1248425634913103767,123,183
1248484618363627439,126,87
1242656828526993845,634,391
1242756633514883112,123,167
1247082873380050094,A43,294
1247103719316451395,135,194
1247111384674319996,F01,4135
1247115723682800959,D14,186
1247181291079614574,F14,454
1247195031487319513,636,429
1247207074492505900,M13,601
1247207786541659095,M19,58
1242804070146614563,J17,547
1242814148085548720,120,346
1242867963366537352,A14,528
1242880777431441507,M11,1137
1242882784875044804,A14,528
1242898939814869156,724,341
1242903460753382148,A59,451
1242940147823631932,D15,305
1247214693823909580,L13,351
1247272707249663045,L05,494
1247283070924901790,F14,499
1247414956916920014,125,345
1247715348604700690,723,1130
1247794900160665355,H03,3259
1247827401872114514,604,503
1247844585999640334,A25,718
1247847303475217685,A15,232
1248566167772196141,R17,220
1248646776449745178,Q03,499
1248671291414510463,L29,1974
1248674042061607401,A25,970
1248720851139420977,Q05,798
1248798720285698620,D29,770
1248808568609496205,631,253
1248817705295925464,723,150
1242953196053247081,726,634
1242992636408069849,R06,117
1243047044449907230,707,2537
1248821335059498404,723,221
1248824845753108845,631,270
1249201891590319108,119,225
1249202254384207505,A31,1165
1249221352694050295,R44,716
1249235793270885435,F14,328
1249253866727209740,F14,364
1243080490327577364,626,200
1243401660585212279,630,482
1257659081038880456,S30,1445
1257828763203524581,627,543
1247847538765264332,Q04,495
1247847762064389644,A30,439
1247919738289121048,J30,422
1252461149484283550,L10,203
1252473971468254993,248,176
1252485144356502513,249,686
1252793209778995166,701,5317
1252839629281667582,135,192
1252843556740000464,135,194
1257875127716268832,A25,1015
1257883200240879706,130,104
1257889081334810242,L29,4120
1249258674237254109,F14,363
1249320025783707099,F11,302
1249322572045047561,F11,302
1249338724924728010,J29,587
1249409662573500520,F14,238
1249477930400947860,F20,346
1249482431689771441,120,244
1249651982564832706,R03,732
1249885081655471103,A27,327
1257965787766429833,R34,67
1257991437450284242,G33,313
1257992680408068954,G33,313
1257994489370208832,G33,313
1257996235267745870,G33,313
1252843728153387692,135,190
1252845138049056650,135,194
1252845557275195279,135,192
1252846561929748602,135,189
1252928881088321749,A14,426
1252937241248290711,624,185
1252942150076539193,624,247
1252967896060227416,134,122
1258003022689956962,D05,1424
1258103879781081502,H10,816
1249885103311069319,723,302
1249885477081983500,723,302
1249939338375173038,A27,129
1249966230347873454,A14,528
1249969797352459833,A14,281
1249971905956990261,A14,370
1249974916920533998,A14,482
1258122909837293497,A27,725
1258130810353429291,D31,485
1258139686313458586,A25,775
1258267990600001591,F02,1217
1258286995992026736,A46,341
1258294347905673882,R05,267
1258295273477036504,L06,1520
1253006232411378125,123,167
1253017414331444900,A33,211
1253045441873124439,G19,491
1253064537376878429,123,168
1253074284739739727,A27,329
1253076398641184626,A25,660
1253088466262113309,A12,461
1253091734438965862,Q03,674
1253101652315725220,625,96
1258426991060262313,B06,241
1249977185980752588,A14,481
1250049815657627966,624,298
1250089535035745718,A25,774
1250133397486432315,632,413
1250139580878125519,A25,440
1250152795136898699,L02,394
1250291976263903776,S31,2255
1250323975616368239,F27,379
1258549260606059097,M16,875
1258574977252189061,H10,409
1258624899903340471,D22,138
1258664088087992224,A28,420
1258687805056742619,M10,184
1258739292511720833,A27,1138
1258792412151502445,A27,725
1253138154486113310,A14,194
1253378851257541753,H11,8196
1253587843589977678,723,779
1253619776470486222,G33,347
1253626771130062657,A14,430
1253634057204199349,A14,430
1253635163488058718,A14,430
1253637197155495149,L29,1997
1258858445455928575,632,373
1258859657820234315,G15,249
1250351804101372452,F27,333
1250353717301520094,A27,583
1250357331523889418,J31,305
1250415588517175726,M10,386
1250548740591932183,623,179
1250715534465316749,J17,393
1250785543979843686,711,623
1250815585042492751,S30,6117
1250831859693051649,M11,182
1250959938354495705,F26,621
1251415914671583671,723,342
1258866065053266297,701,1659
1258889530774942457,R18,305
1258919640023695289,M18,767
1253648416568413615,A14,430
1253649844228478964,A14,430
1253661560227470722,224,486
1253669986791564318,224,486
1253727555237366134,118,442
1253795479147635729,633,68
1253914461496904082,207,410
1254249393302749237,724,224
1254252187259766388,636,185
1258971504982898395,J29,556
1258990448060451560,A50,386
1259035476102833415,J29,552
1259238929870324954,711,492
1259265744366657456,A20,483
1259346787743465908,R18,259
1251484612814010193,249,780
1252024900650856172,241,446
1252100033011584054,A12,409
1252107172468902649,F16,141
1252107560022918034,L20,661
1252131792844223502,630,193
1252151005018387613,Q04,1098
1252174863417428839,A59,311
1252199797400381865,F16,418
1252209961246992450,632,534
1259349297009465905,638,225
1259394932644320828,A46,973
1254363600722938187,714,524
1254401172970301687,Q03,371
1254481492952377602,218,452
1254493991007166372,114,284
1254540362963774170,A33,364
1254681143607226822,J30,425
1254917685336216399,A30,558
1255004447234170344,J30,409
1259446139253642093,Q04,201
1259559725948985919,R03,440
1259564174733473738,A57,2090
1259621317677057016,G10,1483
1259713131991061274,246,901
1252251482262825469,R14,70
1252258738988184752,A27,692
1252258959314332380,A15,130
