id,bus_stop,w_distance
1.3261331283616653e+18,PARK ROW/SAINT JAMES PL,60
1.33399813291161e+18,W 96 ST/COLUMBUS AV,204
1.334028366017922e+18,2 AV/E 46 ST,113
1.3340510097798157e+18,2 AV/E 46 ST,113
1.3340651384115057e+18,8 AV/W 28 ST,67
1.334084983938115e+18,8 AV/W 31 ST,164
1.3341165753848225e+18,GREENPOINT AV/FRANKLIN ST,118
1.3298778681122132e+18,2 AV/E 75 ST,71
1.3298784815794488e+18,SAINT JOHNS PL/BEDFORD AV,36
1.3298898577508664e+18,SAINT JOHNS PL/BEDFORD AV,36
1.3298951928197e+18,SAINT JOHNS PL/BEDFORD AV,36
1.329901907881476e+18,SAINT JOHNS PL/BEDFORD AV,36
1.3299042111392333e+18,VANDERBILT AV/DE KALB AV,41
1.3299066223761144e+18,SAINT JOHNS PL/BEDFORD AV,36
1.3261503063926024e+18,AVENUE C/E 3 ST,229
1.3261639322560765e+18,AVENUE C/E 16 ST,156
1.3261894255883028e+18,SAINT JOHNS PL/ALBANY AV,207
1.3261946026444913e+18,3 AV/E 53 ST,204
1.3299132927100772e+18,SAINT JOHNS PL/BEDFORD AV,36
1.3299219863615544e+18,GRAHAM AV/SEIGEL ST,63
1.3299392109214858e+18,GRAHAM AV/SEIGEL ST,63
1.32994382791162e+18,GRAHAM AV/SEIGEL ST,63
1.3299485168918077e+18,GRAHAM AV/SEIGEL ST,63
1.329953910832174e+18,GRAHAM AV/SEIGEL ST,63
1.3262077577664763e+18,FREDERICK DOUGLASS BLVD/W 111 ST,145
1.326353626622781e+18,MAIN ST/BOOTH MEMORIAL AV,327
1.3263922730550502e+18,FARMERS BLVD/122 AV,99
1.3264755271690455e+18,EAST HOUSTON ST/RIDGE ST,243
1.326843545245474e+18,BERGEN ST/SCHENECTADY AV,144
1.3341612804059517e+18,1 AV/E 91 ST,131
1.3341613578118843e+18,8 AV/W 31 ST,151
1.3341644807056474e+18,3 AV/E 91 ST,98
1.334172218623913e+18,ASTORIA BLVD/STEINWAY ST,1258
1.3342556522762767e+18,9 AV/W 55 ST,37
1.334272524656681e+18,JACKSON AV/45 AV,388
1.3343462457605617e+18,21 ST/BROADWAY,514
1.33443852011039e+18,FULTON ST/FRANKLIN AV,117
1.334697297154315e+18,EASTERN PKWY/RALPH AV,21
1.3299756307504238e+18,EAST HOUSTON ST/FORSYTH ST,149
1.329993043238178e+18,3 AV/E 45 ST,137
1.330018504919572e+18,NEW LOTS AV/JEROME ST,300
1.3300233154714184e+18,LAUREL HILL BLVD/58 ST,1268
1.3303743079649567e+18,ASTOR PL/COOPER SQ EAST,82
1.3303746434738675e+18,ASTOR PL/COOPER SQ EAST,82
1.330439807102815e+18,6 AV/W 3 ST,143
1.3304742893859228e+18,3 AV/E 37 ST,105
1.3305899520357281e+18,6 AV/W 23 ST,189
1.336630811044016e+18,8 AV/W 31 ST,148
1.3369284438353382e+18,FULTON ST/LAFAYETTE AV,48
1.3370658845064996e+18,DE KALB AV/THROOP AV,206
1.3371214409029545e+18,E 57 ST/MADISON AV,150
1.3371970559355835e+18,BROADWAY/WALKER ST,49
1.3372464073850586e+18,RALPH AV/E 86 ST,219
1.3305909974685176e+18,8 AV/W 37 ST,183
1.33059589337549e+18,120 AV/178 PL,223
1.3306035153954412e+18,EAST HOUSTON ST/AV B,292
1.3307578950318633e+18,W 23 ST/8 AV,48
1.3307585943347953e+18,HARDING AV/BALCOM AV,349
1.3307654475225224e+18,120 AV/177 ST,110
1.3312182577266947e+18,LEXINGTON AV/E 77 ST,94
1.3313077293768855e+18,WILSON AV/STANHOPE ST,13
1.3399574766234573e+18,W 57 ST/5 AV,220
1.3399975054276303e+18,7 AV/W 15 ST,183
1.3400053274863242e+18,W 44 ST/6 AV,47
1.334738521202875e+18,OLD FULTON ST/ELIZABETH PL,431
1.33481354987351e+18,OLD FULTON ST/ELIZABETH PL,431
1.33482622809087e+18,E 110 ST/MADISON AV,132
1.3348309164532534e+18,2 AV/E 61 ST,126
1.3348969362273974e+18,WILSON AV/SUYDAM ST,191
1.334901607131249e+18,120 AV/226 ST,101
1.3349039837043743e+18,2 AV/E 28 ST,54
1.3372744437295063e+18,EAST NEW YORK AV/MONTGOMERY ST,181
1.337354616633307e+18,SEAVIEW AV/OLYMPIA BLVD,83
1.337819484961877e+18,NEW YORK AV/STERLING PL,110
1.3378310511709207e+18,149 AV/241 ST,7269
1.3379254893414781e+18,MYRTLE AV/72 ST,394
1.337935453632063e+18,MYRTLE AV/74 ST,249
1.3379585170157373e+18,BROADWAY/ABERDEEN ST,144
1.3380057087772838e+18,ROGERS AV/CLARKSON AV,88
1.3380318884354627e+18,HARDING AV/BALCOM AV,327
1.3349188541641e+18,TOMPKINS AV/GATES AV,130
1.334924019925162e+18,TOMPKINS AV/GATES AV,130
1.3349258540964388e+18,TOMPKINS AV/GATES AV,130
1.3349500273828954e+18,BRONXWOOD AV/E 222 ST,25
1.33498420720481e+18,W 34 ST/BROADWAY,103
1.335111561202048e+18,FULTON ST/TOMPKINS AV,6
1.3351770711175962e+18,6 AV/W 38 ST,177
1.3353948647547346e+18,8 AV/W 12 ST,96
1.338261042556034e+18,STANLEY AV/WILLIAMS AV,410
1.3383044137823247e+18,PENNSYLVANIA AV/LINDEN BLVD,216
1.3400215954196306e+18,TOMPKINS AV/MYRTLE AV,113
1.3400609179774226e+18,MYRTLE AV/THROOP AV,133
1.340152647901124e+18,FULTON ST/KINGSTON AV,67
1.340352405436673e+18,MADISON AV/E 127 ST,69
1.3405279078618153e+18,30 AV/21 ST,252
1.3405400420780204e+18,HALSEY ST/EVERGREEN AV,265
1.3405421167850726e+18,3 AV/92 ST,64
1.3405635137687153e+18,3 AV/92 ST,149
1.3405685645502244e+18,69 ST/QUEENS MIDTOWN EXPWY,167
1.3405704524793976e+18,CEBRA AV/WARD AV,322
1.3383385535614884e+18,10 AV/W 47 ST,102
1.335395315572245e+18,2 AV/E 46 ST,113
1.3353956367010002e+18,BROADWAY/W 92 ST,121
1.33553697465851e+18,10 AV/W 47 ST,86
1.3355408732581097e+18,CENTRE ST/GRAND ST,245
1.3355538869703887e+18,E 23 ST/1 AV,159
1.3356212784363484e+18,MARCUS GARVEY BLVD/PARK AV,99
1.335724136079205e+18,10 AV/W 47 ST,102
1.3383826301419502e+18,DEAN ST/CARLTON AV,90
1.338396814205818e+18,SAINT NICHOLAS AV/W 139 ST,110
1.338415718596626e+18,E 110 ST/MADISON AV,132
1.338417690677308e+18,RICHMOND RD/ROME AV,48
1.3384201223035597e+18,E 110 ST/MADISON AV,132
1.3384217429765445e+18,6 AV/W 45 ST,93
1.3358284335262497e+18,CHURCH AV/E 48 ST,148
1.3358456794342653e+18,NORTHERN BLVD/159 ST,120
1.3358998947356867e+18,82 ST/ROOSEVELT AV,413
1.336235867528596e+18,21 ST/30 AV,261
1.336246243002151e+18,3 AV/E 91 ST,138
1.336292783656291e+18,3 AV/E 99 ST,142
1.3363277465305836e+18,1 AV/E 70 ST,94
1.3363309812553485e+18,3 AV/E 26 ST,122
1.336377070400009e+18,YORK ST/JAY ST,417
1.340587092410021e+18,MADISON AV/E 61 ST,106
1.3407092430309704e+18,9 AV/W 46 ST,65
1.3407485075265382e+18,LINDEN BLVD/NEWBURG ST,217
1.3407775838028285e+18,W 49 ST/9 AV,268
1.3407983932512627e+18,W 50 ST/7 AV,116
1.3408079911158185e+18,GATES AV/MARCY AV,233
1.3408149267545628e+18,HALSEY ST/WILSON AV,237
1.3410973086207007e+18,E 9 ST/2 AV,71
1.3412232896461601e+18,ESSEX ST/DELANCEY ST,65
1.3412236621771773e+18,3 AV/E 60 ST,227
1.3384263225752274e+18,E 110 ST/MADISON AV,132
1.3384307610044974e+18,7 AV/11 ST,23
1.3384307789954504e+18,E 110 ST/MADISON AV,133
1.338435621107578e+18,E 110 ST/MADISON AV,133
1.3384402302654863e+18,LEXINGTON AV/E 100 ST,221
1.338441705488554e+18,2 AV/E 25 ST,132
1.3412402242770578e+18,LINDEN BLVD/235 ST,280
1.3412558757877453e+18,RIVERSIDE DR/W 94 ST,375
1.3412607852394744e+18,LORIMER ST/NASSAU AV,32
1.341279233251989e+18,W 14 ST/7 AV,216
1.3412953572016668e+18,E 110 ST/MADISON AV,133
1.3412970189903053e+18,VAN WYCK SOUTH SERVICE RD/BUILDING 90,16576
1.3412996191885084e+18,MADISON AV/E 111 ST,154
1.3413016154075868e+18,E 110 ST/MADISON AV,133
1.3413016430105792e+18,E 110 ST/MADISON AV,132
1.3413149522911498e+18,57 AV/JUNCTION BLVD,229
1.338445506302185e+18,PENNSYLVANIA AV/HEGEMAN AV,221
1.3384878246786314e+18,W 10 ST/BLEECKER ST,41
1.3385213022508406e+18,GATES AV/PATCHEN AV,126
1.3364253584305065e+18,MARCUS GARVEY BLVD/PARK AV,80
1.3364432723746657e+18,BOWERY/GRAND ST,123
1.343645202762334e+18,81 ST/MYRTLE AV,31
1.343669710961051e+18,TOMPKINS AV/FULTON ST,13
1.3436828890367588e+18,MYRTLE AV/MENAHAN ST,257
1.3436969086458273e+18,MANHATTAN AV/W 108 ST,38
1.343729614536793e+18,DE KALB AV/THROOP AV,140
1.3438149267168515e+18,DE KALB AV/CARLTON AV,161
1.3438372379311593e+18,MADISON ST/RUTGERS ST,96
1.3442039893204406e+18,METROPOLITAN AV/LEONARD ST,162
1.3385445766768038e+18,GATES AV/PATCHEN AV,79
1.3385544033414991e+18,E 9 ST/3 AV,157
1.3385561109839857e+18,5 AV/W 46 ST,128
1.338558317389292e+18,5 AV/W 17 ST,149
1.338559104093353e+18,BOWERY/E 3 ST,89
1.3385595084818394e+18,WEST HOUSTON ST/SULLIVAN ST,116
1.3385831296644524e+18,E 110 ST/MADISON AV,132
1.3413646632349806e+18,MURRAY ST/WEST BROADWAY,188
1.341388202889782e+18,4 AV/92 ST,312
1.341398588435786e+18,W 57 ST/6 AV,103
1.341443100146766e+18,HALSEY ST/KNICKERBOCKER AV,40
1.3414624650180237e+18,W 72 ST/BROADWAY,195
1.3414637940093489e+18,W 72 ST/BROADWAY,179
1.3414652157619387e+18,W 72 ST/BROADWAY,195
1.3415504370171517e+18,COLUMBUS AV/W 84 ST,84
1.3415506990975096e+18,3 AV/E 88 ST,83
1.3385863084798766e+18,E 110 ST/MADISON AV,132
1.33858763709737e+18,E 110 ST/MADISON AV,133
1.3386100811500408e+18,BEDFORD AV/N 3 ST,96
1.3386269372945324e+18,FRANKLIN ST/INDIA ST,144
1.338629253127116e+18,CHURCH AV/STORY ST,152
1.3442444891924698e+18,FLATLANDS AV/E 80 ST,303
1.3442843845536916e+18,HALSEY ST/MARCY AV,180
1.3442981155305695e+18,MYRTLE AV/STOCKHOLM ST,532
1.3443150240794202e+18,MANHATTAN AV/W 106 ST,4
1.3443241469034834e+18,W 106 ST/COLUMBUS AV,56
1.3443244759744576e+18,VANDERBILT AV/PARK AV,156
1.3443512989135634e+18,KINGSTON AV/PROSPECT PL,98
1.3443603189283433e+18,KINGSTON AV/PROSPECT PL,98
1.3443623485222203e+18,KINGSTON AV/PROSPECT PL,98
1.3443678056538158e+18,KINGSTON AV/PROSPECT PL,98
1.3386376509466522e+18,BEDFORD AV/LENOX RD,134
1.3386716208889178e+18,FLUSHING AV/MELROSE ST,365
1.3386959428391409e+18,CHURCH AV/NEW YORK AV,73
1.3387712742895724e+18,CLASSON AV/WILLOUGHBY AV,103
1.3415508627039724e+18,W 49 ST/10 AV,58
1.3415509311182205e+18,10 AV/W 53 ST,131
1.3415512073057692e+18,3 AV/E 91 ST,56
1.3415515558857856e+18,9 AV/W 35 ST,132
1.3415515872832814e+18,10 AV/W 45 ST,121
1.3415871344684398e+18,W 49 ST/9 AV,163
1.3416304360706865e+18,5 AV/W 45 ST,78
1.3417574255487596e+18,99 ST/55 AV,365
1.3420383498467745e+18,COOPER ST/CENTRAL AV,355
1.3388261158106647e+18,EAST TREMONT AV/DOGWOOD DR,112
1.3391244265592837e+18,ATLANTIC AV/CLINTON ST,60
1.3443699423882258e+18,KINGSTON AV/PROSPECT PL,98
1.3443945991275098e+18,WYTHE AV/N 6 ST,70
1.3444007617594604e+18,ALLEN ST/DELANCEY ST,150
1.344414959095536e+18,HYLAN BLVD/VAUGHN ST,182
1.344417181599759e+18,FULTON ST/MARCY AV,217
1.3444314399498056e+18,SCHAEFER ST/CENTRAL AV,84
1.3444633941976794e+18,10 AV/W 42 ST,107
1.3444973161528026e+18,LAUREL HILL BLVD/58 ST,1176
1.3446303701752553e+18,8 AV/W 17 ST,211
1.339124758886044e+18,LEXINGTON AV/E 37 ST,166
1.3391252507819628e+18,YORK AV/E 84 ST,280
1.339125523437574e+18,YORK AV/E 84 ST,280
1.3391257695941932e+18,YORK AV/E 84 ST,280
1.3391260266258222e+18,YORK AV/E 84 ST,280
1.3391262629286405e+18,YORK AV/E 84 ST,280
1.3391265823212058e+18,YORK AV/E 84 ST,279
1.3422118324059927e+18,WILSON AV/DE KALB AV,69
1.3423056093810194e+18,EUCLID AV/LIBERTY AV,273
1.3426362964456376e+18,E 9 ST/3 AV,102
1.3427841251833272e+18,GRAND ST/PITT ST,300
1.3430675136288983e+18,WORTH ST/CHURCH ST,22
1.3430700403866872e+18,153 ST/HILLSIDE AV,516
1.343244748884304e+18,BROADWAY/LAWTON ST,113
1.343440696309405e+18,3 AV/92 ST,96
1.3434745170465413e+18,3 AV/92 ST,48
1.3434856813323459e+18,3 AV/94 ST,84
1.3434904422567094e+18,7 AV/11 ST,23
1.3391269108121467e+18,YORK AV/E 84 ST,280
1.3391349788674568e+18,YORK AV/E 84 ST,280
1.3391586152781883e+18,NASSAU AV/ECKFORD ST,149
1.3391818546070874e+18,BROADWAY/W 204 ST,240
1.3391853262536287e+18,NORTH BOUNDARY RD/FEDERAL EXPRESS,1877
1.3447742922288952e+18,27 AV/2 ST,256
1.3449313274714708e+18,8 AV/W 31 ST,212
1.344968633461947e+18,6 AV/WAVERLY PL,158
1.3449736638008156e+18,5 AV/W 118 ST,104
1.3450259142034762e+18,KINGSTON AV/PROSPECT PL,98
1.345029823295184e+18,KINGSTON AV/PROSPECT PL,98
1.345035575943032e+18,KINGSTON AV/PROSPECT PL,98
1.3450458313398587e+18,W 34 ST/DYER AV,87
1.3450793762928712e+18,W 125 ST/MALCOLM X  BLVD,84
1.345088504050737e+18,10 AV/W 53 ST,121
1.3392797323335836e+18,AMSTERDAM AV/W 59 ST,99
1.3392809764122565e+18,9 AV/W 44 ST,63
1.339361521089358e+18,NOSTRAND AV/PUTNAM AV,75
1.339398779116304e+18,HALSEY ST/THROOP AV,211
1.3394135451257958e+18,FULTON ST/TOMPKINS AV,38
1.3394515394070336e+18,5 AV/W 45 ST,78
1.343490918846369e+18,7 AV/11 ST,23
1.3434911668737528e+18,W 14 ST/8 AV,41
1.343500906267663e+18,2 AV/E 89 ST,60
1.343501201796668e+18,2 AV/E 89 ST,62
1.3435014881170775e+18,2 AV/E 89 ST,60
1.3435018204751304e+18,LINDEN BLVD/GUY R BREWER BL,797
1.343524762424128e+18,W 10 ST/7 AV S,68
1.343525125741306e+18,W 10 ST/7 AV S,68
1.34352538806168e+18,W 10 ST/7 AV S,68
1.3394519465087263e+18,3 AV/15 ST,319
1.3395553352124562e+18,MALCOLM X BLVD/W 129 ST,92
1.3397673900092767e+18,LINDEN BLVD/204 ST,388
1.3451606874456755e+18,9 AV/W 52 ST,139
1.3451777499996518e+18,WEST ST/CHRISTOPHER ST,143
1.3451898701543997e+18,14 AV/CHURCH AV,147
1.34520443264329e+18,88 AV/153 ST,304
1.3452637001546158e+18,BROOKVILLE BLVD/137 AV,770
1.3453048750351137e+18,GRAND AV/QUEENS BLVD,23
1.3453499082040568e+18,5 AV/E 63 ST,153
1.345546683941355e+18,EAST BROADWAY/FORSYTH ST,66
1.3457188731036324e+18,MAIN ST/60 AV,176
1.3457450366875566e+18,ADAM C POWELL BLVD/W 113 ST,142
1.3398281352327514e+18,3 AV/E 9 ST,68
1.3398343689267868e+18,3 AV/E 9 ST,99
1.3398389386681065e+18,6 AV/W 45 ST,92
1.339850833161398e+18,82 ST/ROOSEVELT AV,1198
1.3435256759049037e+18,W 10 ST/7 AV S,68
1.343525982711081e+18,W 10 ST/7 AV S,68
1.3435546659522227e+18,5 AV/W 52 ST,51
1.343566675259579e+18,SAINT MARKS PL/1 AV,187
1.3435707308297674e+18,E 106 ST/LEXINGTON AV,91
1.3435802186612209e+18,CHURCH ST/WORTH ST,73
1.3435893071815073e+18,CHURCH ST/CHAMBERS ST,44
1.343602946696487e+18,HALSEY ST/HOWARD AV,150
1.3436060465877286e+18,HALSEY ST/HOWARD AV,151
1.343607019418098e+18,HALSEY ST/HOWARD AV,151
1.34360831296502e+18,HALSEY ST/HOWARD AV,150
1.3398523380959334e+18,PEARL ST/PECK SLIP,139
1.339854866528452e+18,W 86 ST/CENTRAL PK WEST,112
1.3398869788160476e+18,YORK AV/E 84 ST,280
1.3398872213425736e+18,YORK AV/E 84 ST,280
1.3398874635413965e+18,YORK AV/E 84 ST,280
1.3399013051830303e+18,3 AV/15 ST,368
1.3516732219828695e+18,lincoln tnl app/lincoln tnl app,146
1.3457458320690427e+18,ATLANTIC AV/LEFFERTS BLVD,1351
1.3458304653047168e+18,ESSEX ST/EAST BROADWAY,60
1.3458527364564477e+18,PIKE ST/DIVISION ST,126
1.3458840779508864e+18,1 AV/E 57 ST,175
1.3459318314428685e+18,W 79 ST/AMSTERDAM AV,232
1.3460059035202788e+18,11 ST/JACKSON AV,483
1.3460113852456886e+18,BOWERY/HESTER ST,101
1.346073166317554e+18,W 34 ST/8 AV,250
1.346093486392264e+18,6 AV/BROOME ST,150
1.346339716074424e+18,AMSTERDAM AV/W 86 ST,83
1.3463797329524444e+18,8 AV/W 31 ST,111
1.3517024973806313e+18,CENTRAL PARK WEST/W 100 ST,206
1.3517509710946757e+18,COLUMBUS AV/W 100 ST,196
1.3517572917473132e+18,W 23 ST/10 AV,132
1.3518110733081777e+18,5 AV/W 40 ST,132
1.3480307159375956e+18,MADISON AV/E 34 ST,156
1.3480323001672218e+18,9 AV/W 35 ST,54
1.3480651756441928e+18,9 AV/W 35 ST,54
1.348081441771733e+18,W 42 ST/8 AV,138
1.3481019302266555e+18,1 AV/SAINT MARKS PL,71
1.3481167067451523e+18,6 AV/W 12 ST,211
1.3482084333982354e+18,149 AV/241 ST,7470
1.3482246380430525e+18,1 AV/E 93 ST,118
1.3482503006319101e+18,NEW YORK AV/LINDEN BLVD,146
1.3484506283979057e+18,3 AV/E 21 ST,91
1.3519360188870351e+18,MADISON AV/E 129 ST,69
1.3521056426396746e+18,AMSTERDAM AV/W 81 ST,108
1.3522701548608852e+18,1 AV/E 1 ST,103
1.352275562304746e+18,8 AV/W 23 ST,91
1.3523263929771505e+18,10 AV/W 19 ST,151
1.3463872844416538e+18,ESSEX ST/EAST BROADWAY,97
1.346430883382997e+18,2 AV/E 92 ST,117
1.3464419578733606e+18,2 AV/E 94 ST,92
1.3464652802064264e+18,NOSTRAND AV/SAINT JOHNS PL,34
1.346473578110968e+18,9 AV/W 46 ST,113
1.3464848059836844e+18,9 AV/W 46 ST,113
1.3465150754453676e+18,VALENTINE AV/E 199 ST,80
1.3465662573287066e+18,W 86 ST/COLUMBUS AV,160
1.346637664674557e+18,HALSEY ST/CENTRAL AV,39
1.3466421258201352e+18,DECATUR ST/CENTRAL AV,64
1.3467276516949194e+18,DYCKMAN ST/NAGLE AV,276
1.352334846814794e+18,VANDERBILT AV/DE KALB AV,38
1.3523843494510377e+18,YORK AV/E 82 ST,67
1.3484660132644641e+18,2 AV/E 84 ST,121
1.3484954774135017e+18,E 49 ST/1 AV,56
1.3485551254556472e+18,SAINT MARKS PL/1 AV,134
1.3485762023260713e+18,DE KALB AV/IRVING AV,224
1.348612499277449e+18,4 AV/E 10 ST,121
1.3486318314461937e+18,PARK AV SOUTH/E 22 ST,210
1.3486363273883917e+18,RALPH AV/E 86 ST,219
1.3486763383982019e+18,RIVERSIDE DR/W 94 ST,375
1.3486960412399982e+18,JAMAICA AV/WARWICK ST,339
1.3487011204352724e+18,BROADWAY/SPRING ST,116
1.3487113985339e+18,9 AV/W 59 ST,81
1.352512516669533e+18,W 34 ST/DYER AV,187
1.35251647982123e+18,21 ST/BROADWAY,554
1.3525867255053494e+18,ROCKAWAY AV/ATLANTIC AV,230
1.3525956735651686e+18,ROCKAWAY AV/FULTON ST,86
1.3529101459445637e+18,8 AV/W 14 ST,20
1.3529781717698294e+18,W 42 ST/9 AV,123
1.3530107968511741e+18,FULTON ST/STUYVESANT AV,238
1.3530119919823035e+18,GREENPOINT AV/47 ST,218
1.3530401937576077e+18,9 AV/W 35 ST,118
1.3487126810396541e+18,BROADWAY/SPRING ST,117
1.3487154130411784e+18,BOWERY/E 3 ST,89
1.3487157701803292e+18,BEDFORD AV/N 8 ST,112
1.348716025756829e+18,MADISON ST/JEFFERSON ST,186
1.3487226346855928e+18,BOWERY/E 3 ST,89
1.3487234301860823e+18,BOWERY/E 3 ST,89
1.3487243668006477e+18,SPRING ST/GREENWICH ST,137
1.3487247171863506e+18,BOWERY/SPRING ST,199
1.3487250928498657e+18,BROADWAY/W 3 ST,134
1.3487254243409216e+18,BOWERY/E 3 ST,94
1.3467409950814e+18,W 43 ST/8 AV,112
1.3472263505310351e+18,MYRTLE AV/62 ST,340
1.347235662501302e+18,COLLEGE POINT BLVD/MAPLE AV,288
1.3473135957637379e+18,3 AV/E 29 ST,130
1.3473975429332767e+18,2 AV/E 33 ST,87
1.3474306400983245e+18,ALLEN ST/HESTER ST,39
1.3474440303200614e+18,ALLEN ST/GRAND ST,57
1.347451723436027e+18,LEXINGTON AV/E 41 ST,43
1.347459750225269e+18,ESSEX ST/CANAL ST,53
1.347732595289938e+18,WEST HOUSTON ST/GREENE ST,4
1.3479449370852157e+18,FORT WASHINGTON AV/W 170 ST,152
1.347961648591546e+18,STARR ST/WOODWARD AV,234
1.353045546764573e+18,WYCKOFF AV/JEFFERSON AV,92
1.3530547923536502e+18,9 AV/W 35 ST,118
1.3530631279980777e+18,6 AV/W 45 ST,93
1.353084950392252e+18,WEST HOUSTON ST/GREENE ST,179
1.3531128205613222e+18,TOMPKINS AV/SAINT MARYS AV,179
1.3532844921205647e+18,ROOSEVELT AV/COLLEGE POINT BLVD,112
1.347967916650192e+18,FORT WASHINGTON AV/W 172 ST,119
1.348027931467313e+18,2 AV/E 31 ST,94
1.3536983830343168e+18,BOWERY/BAYARD ST,230
1.3536985664511252e+18,YORK AV/E 88 ST,58
1.3536985865812047e+18,MANHATTAN AV/W 106 ST,55
1.353698744056655e+18,W 50 ST/10 AV,118
1.3536992195741565e+18,EAST BROADWAY/PIKE ST,72
1.3536992328090634e+18,2 AV/E 94 ST,88
1.3536993681785874e+18,9 AV/W 46 ST,123
1.3536995261550838e+18,CHURCH AV/WESTMINSTER RD,182
1.3536995478566413e+18,1 AV/E 81 ST,118
1.3533202018369943e+18,ROOSEVELT AV/COLLEGE POINT BLVD,137
1.3535361454065646e+18,27 AV/2 ST,255
1.35358222001255e+18,6 AV/W 20 ST,172
1.348725772101236e+18,BOWERY/E 3 ST,89
1.3487260806999444e+18,BROADWAY/SPRING ST,117
1.348726664318702e+18,BOWERY/KENMARE ST,47
1.3487528322834232e+18,EAST HOUSTON ST/BOWERY,70
1.3487536120616307e+18,WEST HOUSTON ST/SULLIVAN ST,116
1.348754799813555e+18,YORK AV/E 63 ST,75
1.348759114419487e+18,NORTH END AV/WARREN ST,137
1.3487825206146941e+18,W 57 ST/BROADWAY,143
1.3488136119944325e+18,JAMAICA AV/ELTON ST,261
1.349360291949376e+18,1 AV /E 4 ST,129
1.349410822476165e+18,BOWERY/BLEECKER ST,161
1.353621477624411e+18,AVENUE A/E 11 ST,154
1.353635043469683e+18,8 AV/W 49 ST,181
1.3536354016902344e+18,8 AV/W 49 ST,181
1.3536549340700856e+18,SARATOGA AV/SAINT MARKS AV,215
1.3536997328551188e+18,EAST HOUSTON ST/NORFOLK ST,89
1.353700174408031e+18,5 AV/E 108 ST,92
1.3537001914157737e+18,9 AV/W 55 ST,58
1.353700480813404e+18,AMSTERDAM AV/W 109 ST,83
1.3537004961637924e+18,AMSTERDAM AV/W 109 ST,1
1.3537006508766303e+18,AMSTERDAM AV/W 109 ST,69
1.3537006716628772e+18,STARR ST/WOODWARD AV,292
1.3537008290948849e+18,AMSTERDAM AV/W 106 ST,196
1.3537008741340221e+18,CENTRAL PARK NORTH/CENTRAL PARK WEST,52
1.3537010496925906e+18,CATHEDRAL PKWY/FREDERICK DOUGLASS BLVD,34
1.3537010567297702e+18,BROADWAY/FLUSHING AV,64
1.3536724879932265e+18,CATHEDRAL PKWY/FREDERICK DOUGLASS BLVD,50
1.3536724975320417e+18,FREDERICK DOUGLASS BLVD/W 113 ST,18
1.3536730576076209e+18,YORK AV/E 88 ST,118
1.3536730651360566e+18,MANHATTAN AV/W 108 ST,90
1.3536732417849892e+18,W 135 ST/BROADWAY,153
1.3536744074091187e+18,WATER ST/WALL ST,127
1.353675570359767e+18,PUTNAM AV/FRESH POND RD,214
1.3494133340963873e+18,BROADWAY/W 3 ST,134
1.3494136340393946e+18,5 AV/W 17 ST,149
1.3494138724358756e+18,2 AV/E 17 ST,54
1.3494144020172296e+18,BROADWAY/GRAND ST,299
1.349414965522368e+18,BROADWAY/SPRING ST,277
1.3494154176722483e+18,WEST HOUSTON ST/LAGUARDIA PL,351
1.3494242564126684e+18,7 AV/W 37 ST,69
1.3495147363871619e+18,BROADWAY/SPRING ST,117
1.3495471392055519e+18,OCEAN AV/CATON AV,168
1.3495546555322893e+18,VANDERBILT AV/DE KALB AV,38
1.3495727941057956e+18,8 AV/W 31 ST,64
1.3536767954940657e+18,BOWERY/CANAL ST,187
1.353685472951268e+18,9 AV/W 46 ST,140
1.3536857525919826e+18,EAST HOUSTON ST/ESSEX ST,10
1.35368588739446e+18,W 125 ST/MORNINGSIDE AV,31
1.3536861763278538e+18,YORK AV/E 88 ST,8
1.3536862251915075e+18,YORK AV/E 87 ST,236
1.353686279901863e+18,YORK AV/E 87 ST,283
1.3536863402625172e+18,YORK AV/E 88 ST,21
1.3536867322467092e+18,lincoln tnl app/lincoln tnl app,278
1.3536870710233894e+18,10 AV/W 47 ST,148
1.353701236974792e+18,BERGEN ST/KINGSTON AV,21
1.3537014037720481e+18,BROADWAY/LEONARD ST,217
1.3537014302477714e+18,BEDFORD AV/CLARKSON AV,3
1.35370162047383e+18,STERLING PL/FRANKLIN AV,203
1.3537016247983557e+18,FRANKLIN AV/PROSPECT PL,89
1.353711016043851e+18,RIVERSIDE DR/W 137 ST,59
1.3537110561066888e+18,BROADWAY/LA SALLE ST,110
1.3537110646645473e+18,BOWERY/HESTER ST,243
1.3537110665895365e+18,9 AV/W 46 ST,148
1.3537110841935255e+18,BROADWAY/W 151 ST,65
1.3537110895285645e+18,CENTRAL PARK WEST/W 108 ST,60
1.3536871515135204e+18,YORK AV/E 87 ST,269
1.3536872051333637e+18,YORK AV/E 88 ST,106
1.353687234944525e+18,W 49 ST/10 AV,12
1.3536872728454144e+18,W 49 ST/10 AV,71
1.3536873109732964e+18,10 AV/W 47 ST,183
1.3536873598615293e+18,9 AV/W 18 ST,196
1.3536875371656786e+18,EAST BROADWAY/FORSYTH ST,755
1.35368755592159e+18,BOWERY/BAYARD ST,295
1.3536876035922138e+18,ALLEN ST/CANAL ST,199
1.353687623699897e+18,ALLEN ST/CANAL ST,97
1.3536876646636544e+18,E 57 ST/1 AV,67
1.353711091407552e+18,MADISON AV/E 109 ST,63
1.3537110914133489e+18,FREDERICK DOUGLASS BLVD/W 128 ST,82
