숙소id,공항,자동차거리(m)
793077855709558476,JFK,21362
793305335027186680,LGA,15342
790526078204876288,LGA,15262
790527792300128395,LGA,12385
790530143812144447,EWR,30293
790545997885341824,LGA,29534
790681115900703507,LGA,20978
786291775348380922,LGA,21893
786335345121370277,LGA,14634
786339755153004626,LGA,21940
786351045272502197,LGA,22135
786353625151565474,LGA,23078
786453675169924255,LGA,30751
795884298288771635,LGA,12398
795905156272901704,LGA,19801
793305971249108991,LGA,13216
793306261107429606,LGA,13340
793357092847219703,LGA,20366
793436180551697640,JFK,15672
793439340837320926,LGA,13109
793446715018744491,LGA,12855
793471885965153009,LGA,14352
793539365815167335,LGA,20819
790682390329571283,JFK,15434
790689611092002953,LGA,11189
790690458373831288,LGA,13600
790823862952309361,LGA,22568
790946338212660871,LGA,13220
790946345719115749,LGA,13220
791089336676417488,JFK,7236
796202435145665961,LGA,15879
796272831722011455,LGA,23590
796277675829638670,LGA,12937
796292950336850099,LGA,13396
796330819102964562,LGA,12774
796332140450277332,LGA,22988
796353306275323092,LGA,16288
796409313475568477,LGA,19692
796476069779619310,LGA,10467
791171438144825999,LGA,16366
791190542412304547,LGA,15243
793551771063195015,LGA,13767
793638699862272241,LGA,11611
793641370570289731,LGA,11296
793689430315525053,LGA,5666
793771032739364362,LGA,20188
793966927729526052,LGA,18414
794071520594124768,LGA,10290
791200059474381820,JFK,23257
791224387772379947,EWR,23155
800070641926361952,LGA,19751
800109577943565836,LGA,25553
800130194293808699,LGA,12428
800175630360727966,LGA,13889
794225336036117914,LGA,14935
794381586846683007,LGA,22735
794387732348122664,LGA,14483
794987266231440933,JFK,15307
795110369832936703,LGA,13889
795129805832705812,LGA,12900
796476747136417108,LGA,15219
796485344365174116,LGA,12037
796500157243909076,JFK,10927
796542718936118514,LGA,16816
796552836624415606,LGA,5613
796586843818916029,JFK,10562
796596570478214970,JFK,8884
796660992700511337,JFK,16242
796927511764767418,JFK,14832
796960449374949639,LGA,17354
800225555580524286,JFK,20334
800437249525223935,LGA,14209
800545475384736198,LGA,18439
796973015167154994,LGA,21591
796973696740712786,LGA,13889
796986371882195221,LGA,21591
796987227532480934,LGA,13331
796988135828055611,LGA,21591
796990125497199971,LGA,21591
796993840883802349,LGA,21591
796995020441290618,LGA,21591
797057069968168424,LGA,6621
800605709572753708,LGA,14645
800617377856014420,LGA,7211
795151139193872895,LGA,19984
795186991590914531,EWR,24814
795583668655544147,LGA,12202
795588259233400373,LGA,15462
795600421725758974,JFK,6888
795672952188987474,LGA,9997
800621544990660790,LGA,14384
800634656799444071,LGA,20052
800708511583015736,LGA,6621
800738837396327435,LGA,15276
797161677213334866,LGA,12268
797187969473896429,LGA,12227
797294766825705391,JFK,16023
797348073045001503,LGA,15424
797532770024273727,LGA,15341
797577207386252643,LGA,14345
797663637249431951,LGA,12148
800784650035007772,EWR,17436
800819591071273776,LGA,20367
800860095602948972,LGA,14787
795728060620513850,LGA,16459
795748488553923191,LGA,15122
795767361445130827,LGA,10437
795852263648517470,LGA,12561
795853601050162136,LGA,15353
804468188565214896,JFK,6067
804582918613581571,LGA,14494
800922424201638568,LGA,6241
801004802797774782,LGA,19843
797697023367597587,LGA,13972
797749636813293902,LGA,13612
797846717846008314,LGA,17115
797894095534905728,LGA,11429
797925670643058117,LGA,1876
798032385826364846,LGA,21635
798070055983611922,LGA,13867
798082812604809443,LGA,17133
798085838750475432,JFK,5658
798131035300073974,LGA,4506
801010874739650352,LGA,19785
801014523878814505,LGA,19484
801017993216537396,LGA,17468
801220797184122272,LGA,15204
804598390996343328,EWR,33628
804926135676472773,LGA,11089
805063753072151438,LGA,16095
805097623277517080,LGA,10053
805158793007109841,LGA,12217
805261820765910707,LGA,19060
801221322748639232,LGA,12016
801221855341256765,LGA,12016
798205651004437942,JFK,25991
798371719775859479,LGA,13198
798465931580249330,LGA,19953
798469969945221754,LGA,15791
798499291435284270,LGA,14336
798552098675454820,LGA,18554
798792308049527521,LGA,12725
801272264539187903,LGA,6727
801304229514196754,LGA,15834
801395317970759425,JFK,17114
801447078817471585,JFK,12495
801466561343424271,LGA,9791
805262340426539445,LGA,9003
805276856761237522,LGA,15256
805277288619637431,LGA,22850
805288292321801605,JFK,9764
805289943135390763,LGA,13300
805356815376500120,JFK,13062
801474015810755017,JFK,11387
801478784227176336,JFK,11947
798797430485788840,JFK,12230
798842120936899682,LGA,15336
799170991396680986,LGA,11370
801500063199279538,LGA,14235
801606628280383620,LGA,19614
801683077873210778,LGA,11000
801688678773662248,LGA,15057
801711929496391506,LGA,20052
805725215071886985,LGA,15105
805805963320996000,JFK,14536
805863165104844779,LGA,11380
805889615351241471,LGA,14640
806060163730588111,LGA,5925
806208335662808362,LGA,15342
801749842377802394,JFK,15298
801897907943056134,LGA,17837
801935804758714918,LGA,16687
801950962536207360,LGA,15348
802000625835644351,LGA,15342
806208895285808888,LGA,17412
806209199376610940,LGA,12794
806370638489893295,LGA,13883
799298437148913940,LGA,12974
799406556818678045,LGA,11265
799414421319259127,LGA,9976
799440231073284274,LGA,5302
799478806479524557,LGA,24354
799513237725073820,LGA,21133
799530813091808684,JFK,16699
799545397069606750,JFK,8031
799731614530696207,LGA,5640
802039755779496218,LGA,16211
802134195320486104,LGA,16637
802147501398480596,LGA,15203
802150073896104961,LGA,11885
802222492461534171,LGA,12763
802293068136903179,LGA,17755
799928647325845976,LGA,15457
800044092477945905,LGA,17109
800054352598593965,LGA,14456
808627859776945520,LGA,13973
808628037194879729,LGA,13169
808628302996990115,LGA,13181
808628304855649271,LGA,13127
806454044338089289,LGA,14745
806496948572480124,LGA,14286
806497435675144223,LGA,14286
806559695552186402,LGA,12697
806593875700297041,LGA,15296
802408047891912894,LGA,17785
802469165911414491,LGA,13426
802528180126158845,LGA,11147
802587549750267128,LGA,7197
802646882034233358,LGA,15342
802687894128187641,LGA,17793
802701696358654675,LGA,21628
808628348851918075,LGA,13937
808628438347816708,LGA,13625
808628534079968724,LGA,13154
808629336659570094,LGA,13675
808629343999219473,LGA,13975
808629391209329400,LGA,13418
808629522066886810,LGA,13410
808629563338473159,LGA,13970
808629644846116021,LGA,13405
808629727441761020,LGA,13673
802852592911003580,JFK,13464
802877326807090745,LGA,30696
808629897642520802,LGA,13673
808629899486594865,LGA,13103
808629974245769898,LGA,13679
808630105620176598,LGA,13973
808630199296631199,LGA,13981
808630277447023911,LGA,13281
808630375571933404,LGA,13283
808630467328402208,LGA,13289
808630550223421071,LGA,13654
806772034013586078,LGA,11104
806807540134759323,LGA,11406
806814059542619975,JFK,7773
806899252911679312,LGA,21650
807000904173339945,LGA,11500
802886228752307356,LGA,15925
802950550955708551,LGA,14511
803019506754857519,LGA,9974
808630713892978799,LGA,13276
808630794075602246,LGA,13423
808630883049503411,LGA,13266
808631031500163292,LGA,13912
808631322516608776,LGA,13340
808631333908940933,LGA,13640
808631435183179517,LGA,13583
808631713116748676,LGA,13424
803036473552203166,LGA,3166
803122432860577324,LGA,11336
803150657798963011,LGA,23011
807275444865070916,LGA,7695
807283953535151481,LGA,13982
807299063858848749,LGA,15643
807367783300252781,LGA,15927
807467054653213959,LGA,12121
807573829682972166,LGA,13290
807723813200018804,LGA,15364
803382479124958259,LGA,19559
803488091392976613,LGA,25535
803552386184741557,JFK,20857
803581871339287715,JFK,20995
803590362118464501,JFK,20984
808631814620049469,LGA,13676
808631861903365769,LGA,13652
808631954436702819,LGA,13676
808681126216283038,LGA,12503
808720738631007169,LGA,15121
808833553841121814,LGA,15957
808885374393371918,LGA,14311
809348379579209580,LGA,12208
803593741698056609,JFK,21129
807826416863866703,JFK,24532
807919911088300640,LGA,13918
807945843450389326,LGA,12139
807957188943197036,LGA,18143
807993496907237876,JFK,9859
808048450412493213,LGA,12532
803725152355903109,LGA,5949
803900033218779798,LGA,15916
803909163389869172,LGA,15879
804311125437360407,LGA,13669
809427195635289424,LGA,1479
809457478921671235,LGA,15298
809503558229015441,LGA,11670
809518045636653120,LGA,10789
808188195062982853,JFK,16539
808296073504455291,LGA,19080
808386228706904148,LGA,16245
808466217693273962,LGA,15247
808466571599498269,LGA,15947
808570671122929101,LGA,18312
808624705090281349,LGA,11166
808627685964930371,LGA,13953
811561120935198520,LGA,13362
811589415141588632,LGA,15907
811605866541468809,LGA,1728
811616685470196321,LGA,16304
811638251522261624,LGA,16060
811691110854757146,LGA,11577
811710519478869780,LGA,8085
810121182812488899,JFK,20600
810211455758594295,LGA,22044
810241752295430773,LGA,14212
810401147741395709,LGA,16428
810426522723187669,LGA,6704
810446395831534876,LGA,14996
810755302125055085,LGA,17473
810755623656405604,LGA,15721
811784480371839660,LGA,17737
808627778501508750,LGA,13696
815228833904226428,LGA,21945
815302297449439868,JFK,8723
815404839996804257,LGA,14810
815406323850393403,JFK,10310
815577430055279289,LGA,15739
815792550504150908,LGA,13993
811794915460622851,JFK,14419
811811665116059750,LGA,21667
811860734658089258,JFK,10749
812142220944834128,JFK,6469
810759129656828106,LGA,4438
810774276186071072,JFK,9168
810830041327117144,LGA,16042
810830154939980866,LGA,17331
810864321033852866,LGA,6080
810871681374370809,LGA,15424
812180797633934277,LGA,6181
815891316205624928,LGA,13626
815905515940429741,LGA,8242
816157784605639443,LGA,16319
816171035608966135,JFK,10500
816182291434872215,LGA,13942
812363361679077941,LGA,13794
812364312949019978,JFK,5963
812515079646741128,JFK,15816
812525039857019552,LGA,15200
812595351840904723,JFK,5963
816198935601828467,LGA,13294
816222714338964212,LGA,9736
816320941221100049,EWR,30656
816631469133589049,LGA,20581
816646508081887906,LGA,13893
816753648317535998,LGA,15510
816768813156134404,JFK,13922
811090179019174805,LGA,12947
811100013407497294,LGA,25270
811104333421246935,LGA,17034
811117815315882021,LGA,3091
811131528679964756,JFK,5755
811452732576174040,LGA,15022
811503738270440757,LGA,10679
811509208342037066,LGA,13008
812619518792931382,LGA,7171
812649282770207903,LGA,12669
812650377737473108,EWR,23593
812824433682429889,LGA,15342
812888118606679527,JFK,5747
812891874403369462,LGA,21077
811516531230788102,LGA,10670
811518818275491545,LGA,16577
811520842318764028,LGA,13227
819586023258001487,LGA,12472
819611500532619287,LGA,13544
819711620719566358,LGA,18673
819761922178142776,LGA,19745
820157543740584290,JFK,5790
816783428767938211,LGA,5549
816848131067274281,LGA,15037
816918519230676255,JFK,22152
816988342858515999,LGA,15199
816993818031596566,LGA,24173
817035992237456061,JFK,8234
817229143963095637,LGA,16017
817246542999315934,LGA,12996
812942450524640668,LGA,3763
812960706146211564,LGA,15274
812963637210021030,LGA,3662
813080654981727113,LGA,14381
813087117074496388,LGA,14334
813179182445362705,EWR,37675
813641968666191978,LGA,14343
817337173977098818,LGA,10508
817402844618103366,LGA,14835
817413068766513902,LGA,29432
817419227535954823,LGA,24331
817490864743448479,LGA,10498
817540327186766705,JFK,16639
817571435911571082,LGA,10184
820166028658823579,LGA,14050
820269361113262338,LGA,16003
820361475735199804,LGA,12262
820391438673266629,LGA,10059
820400240250706265,LGA,4222
820545553376050082,LGA,8323
820620549803913919,LGA,17271
813643267419061734,LGA,14199
813644062830607785,LGA,14145
813647055281162664,LGA,14506
813699540556853516,LGA,13759
813699649442418444,LGA,13759
820671459392875676,LGA,11307
820866532149885436,EWR,33485
820973617127079733,JFK,10816
821008630461119661,LGA,14286
821019243721350862,LGA,13951
821019725341194896,LGA,10747
813699890174846244,LGA,13759
813700036702759694,LGA,13759
813700131988722555,LGA,13759
817580985819220523,LGA,15017
817650219257594527,JFK,23114
817890817475549196,LGA,15342
817891489793125737,LGA,13513
817955264395137862,LGA,20606
817989481842751653,LGA,10487
818063842815793153,LGA,16464
818082696608058770,LGA,14286
813700178841582736,LGA,13759
813700254399959987,LGA,13759
813700326001228334,LGA,13759
821020138220358249,LGA,10747
821027441104935897,LGA,13937
821029707655831334,LGA,14286
821030948961436015,LGA,13937
821031571738778785,LGA,13951
821031760388969580,LGA,13951
813700607153501046,LGA,13759
813700748758406957,LGA,13759
813700878957374342,LGA,13759
813700902189641448,LGA,13759
813700910308163425,LGA,13759
813700923615597690,LGA,13759
818087759889734860,LGA,14286
818090794671877501,LGA,14286
818099336473939614,LGA,13265
818113264111815180,LGA,12722
818117820760322238,LGA,14286
818118331588449510,LGA,14286
813700999695743209,LGA,13759
813701095604735279,LGA,13759
813701182063614934,LGA,13759
821034110666008939,LGA,15200
821034451604729575,LGA,13443
821035041004824848,LGA,13443
821037493315566324,LGA,13951
821039716685433489,LGA,13951
821042511119924424,LGA,13951
821045754911305756,LGA,13951
813701258122616967,LGA,13759
813723668254003862,LGA,16315
813784922457452129,LGA,13734
813793851865030503,LGA,18001
818119556081729494,LGA,14286
818123992750150461,LGA,14286
818124366423505608,LGA,12895
818125827182233766,LGA,29562
818179625602858926,JFK,26588
818209290472580619,LGA,20070
818211569486005441,LGA,20509
818227802719333778,LGA,24030
813795604614689001,LGA,14607
814035938732105780,JFK,9678
814140499041386815,LGA,10634
821073821703888212,LGA,15567
821496587955779196,LGA,14203
821620096485245785,LGA,19749
821621850839464367,LGA,14784
821678072574201886,LGA,13400
821694666164845198,JFK,13840
821745411929728188,JFK,22631
814152362544321220,LGA,16938
814152493798462336,LGA,14153
814152878553377349,LGA,13954
814153223490009645,LGA,16778
818273690583791382,JFK,9793
818343840653731944,LGA,11521
818367829841705210,LGA,12404
818785714339118256,LGA,13418
818852366357722810,LGA,22819
818879228507700705,LGA,21924
819298965203188593,LGA,10217
814647963271155402,EWR,35960
821812150063956321,LGA,18093
821872067238466790,EWR,34202
821890279132867622,LGA,19064
821903125413746583,LGA,12719
821903428567245708,LGA,19227
821912872421792536,LGA,20436
822188649801139573,LGA,12946
814665504437654778,LGA,12547
814741679869275205,LGA,11948
814892634456211326,LGA,15794
815120807794894299,LGA,13575
815148194323194736,LGA,21328
822220386913710892,JFK,8518
822381092426074362,LGA,19205
822383556854983290,LGA,15461
819412869698280943,JFK,15777
819414242602084580,EWR,15696
819507461872359629,LGA,15176
823349333746787093,LGA,12542
823353128006666274,EWR,19318
823357651013487120,LGA,15283
824835446046541942,LGA,12981
824846750512618687,LGA,22165
824893192236456425,LGA,13253
824997515300157532,LGA,14911
822384074004886757,LGA,19222
822516214222849642,LGA,13226
822551687278405345,JFK,9014
822558617844543273,LGA,14082
822562635742641880,LGA,7946
822597665094988187,LGA,7108
822627637431135533,LGA,5241
822658910988915901,LGA,12663
822706296375987906,LGA,19177
822707124118259327,LGA,14982
823377990550060379,LGA,15966
823392763573738506,LGA,15571
823403018504800609,LGA,13389
823406575491358222,LGA,16838
823416365857983355,LGA,15211
823424973232990714,LGA,14623
823439230480225108,LGA,12815
823456614151897188,LGA,14538
823475329896774330,LGA,12687
825104177467949534,LGA,14307
825247324039186969,LGA,9927
825394549344382800,JFK,11918
825404242518614691,LGA,18777
822728503736189326,JFK,11184
822759892870461459,LGA,7471
822778389069736671,LGA,7776
822928524915128534,LGA,17761
823162870267898572,LGA,20485
823240139168836992,LGA,11222
823268495658074188,LGA,10782
825477784904207437,LGA,20491
823481564766373076,LGA,14544
823497836432683079,LGA,14550
823499295842099216,LGA,12674
823533625613996196,LGA,15665
823799350649037613,LGA,13231
823801547229200571,LGA,13270
823802490232227719,LGA,13207
823814510650049791,LGA,20395
823846058822740902,LGA,20323
823873279680543477,LGA,15838
823892595257100057,LGA,7782
823919993371756124,LGA,17598
823952971853742254,LGA,14433
823957834958768027,LGA,14859
823967185013463654,LGA,13947
823980443835339124,LGA,14602
825961541772527159,LGA,12851
828902282045207588,LGA,14737
828921231509400639,LGA,13484
828923867578229929,LGA,13484
828943044984014984,LGA,9991
828975443887378700,LGA,4708
